DM_5drib_c,EX_o2_e
DM_5drib_c,CPPPGO
DM_5drib_c,O2tex
DM_5drib_c,O2tpp
EX_ac_e,ACKr
EX_ac_e,PTAr
EX_ala__D_e,DALAt2pp
EX_fe2_e,EX_fe3_e
EX_fe3_e,EX_o2_e
EX_fe3_e,FE2tex
EX_fe3_e,O2tex
EX_o2_e,EX_succ_e
EX_o2_e,5DOAN
EX_o2_e,CPPPGO2
EX_o2_e,ENO
EX_o2_e,GAPD
EX_o2_e,OPHHX3
EX_o2_e,PGK
EX_o2_e,PGM
EX_o2_e,PPPGO3
EX_o2_e,SUCCtex
EX_succ_e,FUM
EX_succ_e,O2tex
EX_succ_e,O2tpp
3HAD120,AACPS7
3HAD120,ACACT1r
3HAD120,ACACT2r
3HAD120,ACACT3r
3HAD120,ACACT4r
3HAD120,ACACT5r
3HAD120,ACOAD1f
3HAD120,ACOAD2f
3HAD120,ACOAD3f
3HAD120,ACOAD4f
3HAD120,ACOAD5f
3HAD120,ECOAH1
3HAD120,ECOAH2
3HAD120,ECOAH3
3HAD120,ECOAH4
3HAD120,ECOAH5
3HAD120,FACOAE120
3HAD120,HACD1
3HAD120,HACD2
3HAD120,HACD3
3HAD120,HACD4
3HAD120,HACD5
3HAD140,ACACT6r
3HAD140,ACOAD6f
3HAD140,ECOAH6
3HAD140,HACD6
3HAD160,AACPS3
3HAD160,ACACT7r
3HAD160,ACOAD7f
3HAD160,ECOAH7
3HAD160,FACOAE160
3HAD160,HACD7
3HAD40,AACPS9
3HAD40,ACACT1r
3HAD40,ACACT2r
3HAD40,ACACT3r
3HAD40,ACOAD1f
3HAD40,ACOAD2f
3HAD40,ACOAD3f
3HAD40,ECOAH1
3HAD40,ECOAH2
3HAD40,ECOAH3
3HAD40,FACOAE80
3HAD40,HACD1
3HAD40,HACD2
3HAD40,HACD3
3HAD60,AACPS9
3HAD60,ACACT1r
3HAD60,ACACT2r
3HAD60,ACACT3r
3HAD60,ACOAD1f
3HAD60,ACOAD2f
3HAD60,ACOAD3f
3HAD60,ECOAH1
3HAD60,ECOAH2
3HAD60,ECOAH3
3HAD60,FACOAE80
3HAD60,HACD1
3HAD60,HACD2
3HAD60,HACD3
3HAD80,AACPS9
3HAD80,ACACT1r
3HAD80,ACACT2r
3HAD80,ACACT3r
3HAD80,ACOAD1f
3HAD80,ACOAD2f
3HAD80,ACOAD3f
3HAD80,ECOAH1
3HAD80,ECOAH2
3HAD80,ECOAH3
3HAD80,FACOAE80
3HAD80,HACD1
3HAD80,HACD2
3HAD80,HACD3
3OAR120,AACPS7
3OAR120,ACACT1r
3OAR120,ACACT2r
3OAR120,ACACT3r
3OAR120,ACACT4r
3OAR120,ACACT5r
3OAR120,ACOAD1f
3OAR120,ACOAD2f
3OAR120,ACOAD3f
3OAR120,ACOAD4f
3OAR120,ACOAD5f
3OAR120,ECOAH1
3OAR120,ECOAH2
